oued	NOUN	1
Za	PROPN	1
Oriental	PROPN	1
11	NUM	71
renverser	VERB	11
fourgon	NOUN	2
Argenteuil	PROPN	3
Val	PROPN	7
Oise	PROPN	6
Necker	PROPN	1
préoccupant	ADJ	2
concordant	ADJ	2
ultimate	ADJ	1
Echo	PROPN	2
terrasser	VERB	2
Steven	PROPN	7
Novella	PROPN	1
1964	NUM	28
neurologie	NOUN	2
Valéry	PROPN	3
Giscard	PROPN	2
d'	PROPN	11
Estaing	PROPN	2
majeur	ADJ	42
Río	PROPN	3
Limay	PROPN	1
branche-mère	NOUN	1
fleuve	NOUN	27
Negro	PROPN	2
Atlantique	PROPN	12
60e	ADJ	1
Primetime	PROPN	1
Emmy	PROPN	2
Awards	PROPN	12
2007-2008	NUM	2
Nokia	PROPN	1
Theater	PROPN	1
recommander	VERB	45
fondue	NOUN	3
pain	NOUN	14
crêpe	NOUN	4
coulis	NOUN	1
fraise	NOUN	6
dessert	NOUN	15
Kabiline	PROPN	1
rural	ADJ	19
Djinaky	PROPN	1
CR	PROPN	2
Kataba1	PROPN	1
ex-Diouloulou	PROPN	1
Bignona	PROPN	1
subdivision	NOUN	5
Ziguinchor	PROPN	3
Casamance	PROPN	2
Sifca	PROPN	1
Billon	PROPN	1
est	X	1
Game	PROPN	5
WNBA	PROPN	1
All	PROPN	3
Star	PROPN	9
15,7	NUM	2
rbd	NOUN	1
4,9	NUM	1
1,8	NUM	3
interception	NOUN	2
1,36	NUM	1
01.01.2012	NUM	1
1 231	NUM	1
Kanō	PROPN	1
Eitoku	PROPN	1
nain	ADJ	1
dépourvoir	VERB	5
notion	NOUN	15
expertise	NOUN	6
Mayer	PROPN	6
Sweller	PROPN	1
remarque	NOUN	4
Chypre	PROPN	5
épreuve	NOUN	41
masculin	ADJ	16
recette	NOUN	12
vers	NOUN	4
Gace	PROPN	1
Bigne	PROPN	1
pâté	NOUN	2
perdreau	NOUN	1
caille	NOUN	1
alouette	NOUN	2
lanceur	NOUN	10
gaucher	ADJ	3
Ligue	PROPN	24
frappeur	NOUN	2
déjeuner	VERB	3
collègue	NOUN	10
décevoir	VERB	9
étendue	NOUN	6
varier	VERB	16
kilomètre	NOUN	56
vingt	NUM	17
chevaucher	VERB	4
considérablement	ADV	4
bourse	NOUN	8
Téhéran	PROPN	4
boursier	ADJ	2
sénat	NOUN	8
Pontevedra	PROPN	2
voix	NOUN	34
résultat	NOUN	80
quatrième	ADJ	27
remplir	VERB	18
Suisse	PROPN	25
pour	NOUN	1
inflexible	ADJ	1
bel	ADV	3
contrebandier	NOUN	5
ambiguïté	NOUN	4
confusion	NOUN	5
embarras	NOUN	3
voyage	NOUN	37
mauritanien	ADJ	9
latérite	NOUN	1
bannalais	NOUN	1
habituel	ADJ	7
siéger	VERB	5
bruit	NOUN	11
gauche	NOUN	27
sillage	NOUN	4
Cambon	PROPN	2
tourner	VERB	45
phrase	NOUN	8
Curtiss	PROPN	2
XP-62	NUM	2
monoplace	ADJ	2
performance	NOUN	21
lourdement	ADV	2
armé	ADJ	8
Wright	PROPN	6
Corporation	PROPN	6
United	PROPN	14
States	PROPN	6
Army	PROPN	5
Air	PROPN	24
Corps	PROPN	5
théâtre	NOUN	40
moitié	NOUN	35
opérette	NOUN	2
opéra	NOUN	17
comique	ADJ	4
Offenbach	PROPN	3
oublier	VERB	20
démocratie	NOUN	20
antichambre	NOUN	2
dégagement	NOUN	1
attente	NOUN	26
enfilade	NOUN	2
or	NOUN	48
sable	NOUN	9
cadet	ADJ	6
même	PRON	1
lambel	NOUN	1
pendant	NOUN	3
adhésion	NOUN	7
1795	NUM	6
Eaucourt	PROPN	1
achever	VERB	25
séance	NOUN	16
ultime	ADJ	10
marathon	NOUN	2
vignoble	NOUN	6
Udine	PROPN	1
Tarcento	PROPN	1
Nimis	PROPN	1
Faedis	PROPN	1
Povoletto	PROPN	1
Attimis	PROPN	1
Torreano	PROPN	1
San	PROPN	47
Pietro	PROPN	4
al	ADP	2
Natisone	PROPN	2
Prepotto	PROPN	1
Premariacco	PROPN	1
Buttrio	PROPN	1
Manzano	PROPN	1
Corno	PROPN	1
di	ADP	22
Rosazzo	PROPN	1
écrouler	VERB	7
forum	NOUN	9
IXe	ADJ	4
glissement	NOUN	2
bruxellois	ADJ	4
Alcubilla	PROPN	1
Avellaneda	PROPN	1
rappel	NOUN	6
Whole	PROPN	1
Lotta	PROPN	1
Love	PROPN	6
Led	PROPN	1
Zeppelin	PROPN	1
last	ADJ	3
live	NOUN	6
at	ADP	6
CBGB	PROPN	1
Avant	PROPN	1
Zorn	PROPN	2
commanderie	NOUN	3
Carentoir	PROPN	4
hameau	NOUN	10
soixante	NUM	5
Saint-Nazaire	PROPN	2
Vannes	PROPN	2
miroir	NOUN	7
tain	NOUN	1
filmer	VERB	8
lien	NOUN	29
nazi	NOUN	2
Hjalmar	PROPN	1
Schacht	PROPN	1
montage	NOUN	4
banque	NOUN	30
desserte	NOUN	8
partiel	ADJ	8
positionner	VERB	4
agressif	ADJ	3
tumeur	NOUN	4
asymptomatique	ADJ	2
énorme	ADJ	11
issue	ADJ	1
législatif	ADJ	19
république	PROPN	2
cinquième	ADJ	21
scrutin	NOUN	10
Lyon-aviation	PROPN	1
conformément	ADV	6
réquisition	NOUN	4
parquet	NOUN	5
juge	NOUN	21
ordonnance	NOUN	6
renvoi	NOUN	3
juridiction	NOUN	9
criminel	ADJ	7
implanter	VERB	18
attrait	NOUN	2
maintenant	ADV	32
touristique	ADJ	18
constamment	ADV	9
renouveler	VERB	15
inscription	NOUN	11
pli	NOUN	1
justifier	VERB	10
tache	NOUN	9
sang	NOUN	7
Angoustrine	PROPN	2
transfrontalier	ADJ	2
Einar	PROPN	1
footballeur	NOUN	26
Rossbach	PROPN	1
Porsgrunn	PROPN	1
Norvège	PROPN	15
norvégien	ADJ	9
FK	PROPN	1
Lyn	PROPN	1
Voies	PROPN	1
Navigables	PROPN	1
VNF	PROPN	1
éclusier	NOUN	2
Rhone	PROPN	2
Compagnie	PROPN	1
CNR	PROPN	1
Rhin	PROPN	9
EDF	PROPN	4
Bent	PROPN	4
excuse	NOUN	3
Compatible	PROPN	1
PC	PROPN	6
1763	NUM	2
racheter	VERB	11
éponger	VERB	1
ambiance	NOUN	30
serein	ADJ	3
professionnel	ADJ	72
boîte	NOUN	16
prestation	NOUN	17
passé	NOUN	11
présent	NOUN	7
domiciliation	NOUN	1
dit	ADJ	1
fidélité	NOUN	5
renseigner	VERB	8
BP	PROPN	2
hausse	NOUN	18
4,8	NUM	1
penny	NOUN	1
360,85	NUM	1
toucher	VERB	28
catcher	VERB	1
ECW	PROPN	2
bref	ADJ	12
contenter	VERB	10
NAC	PROPN	2
Breda	PROPN	2
défaire	VERB	4
qualification	NOUN	16
Coupe	PROPN	5
Intertoto	PROPN	3
dénomination	NOUN	9
apport	NOUN	8
bienfaiteur	NOUN	2
abbé	NOUN	28
Épiphane	PROPN	1
Lapointe	PROPN	1
1822-1862	NUM	1
profil	NOUN	7
tourelle	NOUN	2
semi-conique	ADJ	1
inclinaison	NOUN	1
trésorier	NOUN	2
excédent	NOUN	2
trésorerie	NOUN	1
MEUR	NOUN	1
OPCVM	NOUN	1
indexer	VERB	2
EURIBOR	PROPN	1
militant	NOUN	21
intégrer	VERB	44
fabiusien	ADJ	1
UNEF-ID	PROPN	2
Rouen	PROPN	9
reconduite	NOUN	1
Pichu	PROPN	1
vidéo	ADJ	16
1999	NUM	51
pocket	NOUN	2
monster	NOUN	2
Kin	PROPN	1
Gin	PROPN	1
tricoteuse	NOUN	1
table	NOUN	24
servant	ADJ	1
cylindrique	ADJ	3
coiffeuse	NOUN	1
barbière	NOUN	1
Gièze	PROPN	1
Chefresne	PROPN	1
arroser	VERB	2
bourg	NOUN	17
Francesco	PROPN	4
Crispo	PROPN	2
fondateur	NOUN	19
Milos	PROPN	1
donc	CCONJ	11
vassal	NOUN	5
Duc	PROPN	2
Naxos	PROPN	1
cousin	NOUN	8
petite-fille	NOUN	3
Guglielmo	PROPN	2
Sanudo	PROPN	1
abord	ADV	1
brillant	ADJ	8
Serbie	PROPN	15
bien	NOUN	31
Belgrade	PROPN	8
Pobednik	PROPN	1
serbe	NOUN	19
cyrillique	ADJ	15
Победник	PROPN	1
vainqueur	NOUN	24
Kalemegdan	PROPN	1
Clémentine	PROPN	1
Tango	PROPN	3
Caroline	PROPN	11
Roboh	PROPN	1
lecture	NOUN	18
messe	NOUN	9
Ac	PROPN	1
réveiller	VERB	9
tonnerre	NOUN	1
figurine	NOUN	4
réaliste	ADJ	3
contraire	NOUN	21
quarante-troisième	ADJ	2
2007	NUM	86
thème	NOUN	32
Verantwortung	NOUN	1
globale	ADJ	2
Krise	NOUN	1
crisis	NOUN	1
responsability	NOUN	1
apanage	NOUN	3
Orléans	PROPN	12
gloire	NOUN	5
artisanal	ADJ	5
Cerro	PROPN	4
Azul	PROPN	1
collusion	NOUN	1
élite	NOUN	13
satisfaire	VERB	12
convergent	ADJ	3
détriment	NOUN	3
repos	NOUN	4
vêtir	VERB	2
noir	NOUN	14
Lachance	PROPN	1
Guilde	PROPN	1
Lodz	PROPN	1
cosmopolite	ADJ	1
Peugeot	PROPN	6
Expert	PROPN	2
Citroën	PROPN	6
Jumpy	PROPN	2
Dispatch	PROPN	1
jumeau	NOUN	4
Fiat	PROPN	7
Scudo	PROPN	2
SEVEL	PROPN	1
gascon	NOUN	1
délicieux	ADJ	11
narratif	ADJ	1
dimension	NOUN	10
dramatique	ADJ	12
Seth	PROPN	1
Hyacinthe	PROPN	2
Cavallère	PROPN	1
dessiné	ADJ	5
Donjon	PROPN	3
Lewis	PROPN	5
Trondheim	PROPN	1
Joann	PROPN	1
Sfar	PROPN	1
glisser	VERB	2
enfoncer	VERB	4
Shou	PROPN	1
plume	NOUN	6
pagne	NOUN	1
comploteur	NOUN	1
Honor	PROPN	1
Dômes	PROPN	1
minimal	ADJ	8
C	NOUN	14
maximale	NOUN	2
Church	PROPN	2
Silas	PROPN	3
1,87	NUM	1
manche	NOUN	9
43	NUM	5
lancer	VERB	85
67	NUM	1
retrait	NOUN	16
traction	NOUN	9
fusible	NOUN	1
Villeroy	PROPN	1
commerce	NOUN	33
concis	ADJ	1
pertinent	ADJ	4
1922	NUM	13
entreprendre	VERB	25
Naval	PROPN	1
War	PROPN	2
Newport	PROPN	1
Rhode	PROPN	2
Island	PROPN	8
aventure	NOUN	19
adulte	ADJ	5
œuf	NOUN	16
alimentaire	ADJ	14
1970	NUM	40
déclin	NOUN	7
FCO	PROPN	1
1818	NUM	3
1705	NUM	3
Toussaint	PROPN	3
1831	NUM	2
différend	NOUN	4
conception	NOUN	18
Napoléon	PROPN	11
Lannes	PROPN	1
sort	NOUN	9
Billie	PROPN	1
Holiday	PROPN	1
diplômé	NOUN	11
Jarvik	PROPN	2
artificiel	ADJ	14
Heynemann	PROPN	1
loger	VERB	7
Inter	PROPN	4
dîner	VERB	1
italien	ADJ	75
valider	VERB	8
1-0	NUM	4
Moriero	PROPN	1
hors-jeu	NOUN	1
penalty	NOUN	3
prélasser	VERB	1
aligner	VERB	5
rayon	NOUN	10
Nakhon	PROPN	1
amont	NOUN	5
aval	NOUN	10
Sawan	PROPN	1
Uthai	PROPN	1
Thani	PROPN	3
Chainat	PROPN	1
Singburi	PROPN	1
Ang	PROPN	2
Thong	PROPN	1
Ayutthaya	PROPN	1
Pathum	PROPN	2
Nonthaburi	PROPN	1
Bangkok	PROPN	4
Samut	PROPN	1
Prakan	PROPN	1
saint	ADJ	8
Elisa	PROPN	3
Elesa	PROPN	1
Laconie	PROPN	1
375	NUM	3
marier	VERB	27
gré	NOUN	4
activer	VERB	3
XP	PROPN	2
DirectX	PROPN	1
supporter	VERB	10
1978	NUM	17
exclusivement	ADV	6
natal	ADJ	11
D2	NOUN	1
D4	NOUN	1
Beauceville	PROPN	1
municipalité	NOUN	48
comté	NOUN	56
Robert-Cliche	PROPN	1
Chaudière-Appalaches	PROPN	1
Stipe	PROPN	1
R.E.M.	PROPN	2
contributeur	NOUN	2
Peter	PROPN	11
omettre	VERB	1
rejeter	VERB	16
restreindre	VERB	2
inaliénable	ADJ	2
pacifique	ADJ	3
nucléaire	ADJ	20
socioéconomique	ADJ	1
miniaturisation	NOUN	1
électronique	ADJ	18
tel	DET	24
caméléon	NOUN	1
manipulateur	NOUN	1
Quatre	NUM	8
pétrolier	ADJ	11
américain	NOUN	11
ExxonMobil	PROPN	1
Chevron	PROPN	1
ConocoPhillips	PROPN	1
anglo-néerlandais	NOUN	1
Shell	PROPN	1
marée	NOUN	6
mercredi	NOUN	20
fondateur	ADJ	8
1909	NUM	13
allonger	VERB	6
arête	NOUN	7
rocheux	ADJ	8
gris	ADJ	6
dominer	VERB	29
Cernon	PROPN	1
Larzac	PROPN	1
vieille-ville	NOUN	1
Krouchevo	PROPN	1
Corbusier	PROPN	3
compact	ADJ	5
vif	ADJ	9
balcon	NOUN	3
porche	NOUN	3
lourd	ADJ	26
homicide	NOUN	2
commettre	VERB	12
couple	NOUN	26
Laigneville	PROPN	1
sévir	VERB	2
Kiarostami	PROPN	4
ostensiblement	ADV	1
visuel	ADJ	12
poésie	NOUN	16
persan	ADJ	3
Hugh	PROPN	3
Whistler	PROPN	1
capacité	NOUN	47
Abidjan	PROPN	6
21500	NUM	1
86000	NUM	1
cacao	NOUN	3
Willy	PROPN	4
Ostijn	PROPN	2
1913-1993	NUM	1
Jooris	PROPN	1
bijou	NOUN	6
10'000	NUM	1
piercing	NOUN	2
stock	NOUN	4
utilité	NOUN	5
Marge	PROPN	1
Simpson	PROPN	6
Rod	PROPN	2
Todd	PROPN	4
Ned	PROPN	2
Flanders	PROPN	2
congrès	NOUN	15
gaucher	NOUN	1
GD	PROPN	1
horrible	ADJ	3
cent	NUM	12
quinze	PRON	1
profondeur	NOUN	14
1865	NUM	6
Mutzig	PROPN	1
1966	NUM	19
SCO	PROPN	1
1966-67	NUM	1
1976-1977	NUM	1
mélanger	VERB	3
calvados	NOUN	1
jus	NOUN	6
pomme	NOUN	10
pommeau	PROPN	1
Normandie	PROPN	6
titrer	VERB	2
alcool	NOUN	10
Traian	PROPN	1
Popovici	PROPN	2
1892	NUM	7
Ruşii-Mănăstioara	PROPN	1
Bucovine	PROPN	3
Autriche-Hongrie	PROPN	3
1946	NUM	13
Colacu	PROPN	1
Fundu	PROPN	1
Moldovei	PROPN	1
judeţ	NUM	1
Suceava	PROPN	1
Bucovine	NUM	1
Roumanie	PROPN	15
roumain	ADJ	13
juste	NOUN	1
Deuxième	PROPN	1
Guerre	PROPN	1
Shoah	PROPN	1
Pétain	PROPN	4
Ion	PROPN	1
Antonescu	PROPN	1
prodiguer	VERB	2
soin	NOUN	24
pèlerin	NOUN	11
chronique	ADJ	3
Âge	PROPN	14
Moyen	PROPN	13
réitérer	VERB	5
conservateur	ADJ	14
Rick	PROPN	3
Perry	PROPN	5
retraite	NOUN	27
mensonge	NOUN	5
gigantesque	ADJ	6
envisager	VERB	16
Dutch	PROPN	1
pêche	NOUN	15
Unalaska	PROPN	2
Aléoutiennes	PROPN	2
Alaska	PROPN	3
fable	NOUN	4
moral	ADJ	11
didactique	ADJ	3
édifiant	ADJ	1
Knock	PROPN	2
venger	VERB	8
agissement	NOUN	3
guérisseur	NOUN	2
poil	NOUN	4
confronter	VERB	9
Diefmatten	PROPN	1
périurbain	ADJ	1
Mulhouse	PROPN	5
nul	NOUN	3
plusieurs	PRON	12
correction	NOUN	6
Jura	PROPN	6
particulier	NOUN	33
grison	NOUN	1
Nicca	PROPN	1
détourner	VERB	8
Aar	PROPN	1
lac	NOUN	29
Bienne	PROPN	2
Huntsville	PROPN	1
Tennessee	PROPN	8
Aurelio	PROPN	1
Vidmar	PROPN	1
australien	ADJ	16
1967	NUM	28
AirTran	PROPN	1
Airways	PROPN	3
62	NUM	5
destination	NOUN	13
superbe	ADJ	11
âne	NOUN	6
déguster	VERB	10
mets	NOUN	5
déjeuner	NOUN	4
pédagogique	ADJ	3
centrale	NOUN	15
achat	NOUN	19
Solidar'Monde	PROPN	1
regard	NOUN	18
critique	ADJ	14
dysfonctionnement	NOUN	1
juste	ADJ	7
navrant	ADJ	2
puériculture	NOUN	1
préoccuper	VERB	5
délai	NOUN	15
livraison	NOUN	6
fidèle	NOUN	1
Saint	PROPN	27
Pallais	PROPN	1
53,1	NUM	1
51,6	NUM	2
déporter	VERB	7
affecter	VERB	14
kommando	NOUN	1
Farge	PROPN	1
Brême	PROPN	3
relégation	NOUN	3
36	NUM	17
armure	NOUN	7
coûteux	ADJ	10
nu	ADJ	5
Écossais	PROPN	1
activement	ADV	3
nocturne	ADJ	7
immobilier	ADJ	13
VIDATI.fr	PROPN	1
appartement	NOUN	9
M.	NOUN	29
Enzo	PROPN	2
paître	VERB	2
Shockwave	PROPN	1
Shout	PROPN	2
Light	PROPN	2
From	PROPN	2
Above	PROPN	1
éponyme	ADJ	8
Myrkos	PROPN	1
Dargaud	PROPN	1
Antic-Fantasy	PROPN	1
revivre	VERB	3
pointillé	NOUN	1
monothéiste	ADJ	2
polythéiste	ADJ	1
sacré	ADJ	7
profane	NOUN	1
romain	NOUN	4
couronnement	NOUN	3
Westminster	PROPN	2
corruption	NOUN	6
généralisé	ADJ	1
unir	VERB	8
nationaliste	NOUN	5
mafia	NOUN	7
politico-financier	ADJ	1
rappeur	NOUN	4
enfermer	VERB	11
entièrement	ADV	18
verre	NOUN	15
Renaissance	PROPN	16
Center	PROPN	6
building	NOUN	1
Détroit	PROPN	2
quatrimème	ADJ	1
DE	PROPN	1
LADMIRAULT	PROPN	1
1870	NUM	8
1-1	NUM	4
Kennington	PROPN	1
Oval	PROPN	1
1871	NUM	9
Wonder	PROPN	1
Woman	PROPN	3
Cassie	PROPN	1
lumière	NOUN	24
Zeus	PROPN	2
demi	NOUN	4
mêlée	NOUN	3
Béziers	PROPN	3
Catamount	PROPN	1
Stadium	PROPN	1
Vermont	PROPN	2
métrage	NOUN	14
vingt-neuf	NUM	1
Mariner	PROPN	1
pendre	VERB	2
1790	NUM	9
Rolland	PROPN	4
prieur	NOUN	8
compagnon	NOUN	13
validité	NOUN	2
introniser	VERB	1
Temple	PROPN	9
renommée	NOUN	6
IIHF	PROPN	2
doué	ADJ	5
gravir	VERB	2
versant	NOUN	6
inquiétant	ADJ	4
sixième	ADJ	17
Genèse	PROPN	2
introduction	NOUN	14
Noé	PROPN	2
cryptique	ADJ	1
Bible	PROPN	7
librement	ADV	2
habitation	NOUN	11
cautionner	VERB	1
Atlides	PROPN	1
bacis	PROPN	1
Bacis	PROPN	1
Hairstreak	PROPN	1
reconstituer	VERB	5
Hermia	PROPN	1
Lysandre	PROPN	1
souhaiter	VERB	26
Pékin	PROPN	8
reprocher	VERB	12
cosignataire	NOUN	1
08	NUM	1
révérend	NOUN	1
Morton	PROPN	1
Newington	PROPN	1
substituer	VERB	2
Kaiser	PROPN	3
fonctionnaire	NOUN	15
subalterne	ADJ	1
Slovan	PROPN	1
Bratislava	PROPN	3
Slovaquie	PROPN	7
sagre	NOUN	1
requin	NOUN	2
Etmopterus	PROPN	1
spinax	PROPN	1
bathy-benthique	ADJ	1
charpentier	NOUN	1
métallique	ADJ	6
ironworker	NOUN	1
officier	VERB	3
Ping	PROPN	2
UA	PROPN	5
transition	NOUN	7
Benghazi	PROPN	2
libyen	ADJ	18
Tripoli	PROPN	6
instaurer	VERB	6
cessez-le-feu	NOUN	2
immédiat	ADJ	18
incapable	ADJ	7
girouette	NOUN	1
quelqu'un	PRON	15
Szyk	PROPN	3
page	NOUN	28
déception	NOUN	5
fourni	ADJ	3
supportable	ADJ	1
café	NOUN	25
assortir	VERB	2
friandise	NOUN	1
gâteau	NOUN	6
chocolat	NOUN	7
veto	NOUN	6
facto	NOUN	2
Otan	PROPN	4
rebelle	NOUN	6
hésiter	VERB	19
panique	NOUN	1
Michelle	PROPN	3
Ardre	PROPN	1
Faverolles-et-Coëmy	PROPN	1
salmonidé	NOUN	1
truite	NOUN	3
fario	PROPN	1
réorganiser	VERB	5
prêcher	VERB	6
pasteur	NOUN	9
indigène	ADJ	8
Delaborde	PROPN	2
efficace	ADJ	25
briser	VERB	10
discipline	NOUN	16
déclencher	VERB	9
tribun	NOUN	2
plèbe	NOUN	1
excitation	NOUN	3
or	CCONJ	13
invalide	ADJ	2
Leslie	PROPN	3
Harold	PROPN	4
museau	NOUN	2
dragon	NOUN	9
dormir	VERB	10
chevillier	NOUN	1
cheviller	NOUN	1
Littré	PROPN	1
lutherie	NOUN	1
cheville	NOUN	1
multiplier	VERB	13
Astral	PROPN	1
Media	PROPN	3
Junior	PROPN	3
XD	PROPN	1
Cogeco	PROPN	1
Maghreb	PROPN	9
Sahel	PROPN	5
reconnaissant	ADJ	1
M.	PROPN	16
Benjamin	PROPN	6
ambassade	NOUN	7
Etats-Unis	PROPN	17
hypermarché	NOUN	1
82	NUM	6
Mayor	PROPN	1
ombragé	ADJ	3
fleuri	ADJ	3
Francis	PROPN	10
Wolff	PROPN	1
photographie	NOUN	16
pochette	NOUN	4
Émile	PROPN	7
physicien	NOUN	6
Durand	PROPN	2
1911	NUM	13
physique	NOUN	13
université	PROPN	5
1949	NUM	18
doyen	NOUN	8
faculté	NOUN	20
1953	NUM	14
1968	NUM	26
Sciences	PROPN	5
traînée	NOUN	1
total	NOUN	26
marge	NOUN	8
finalité	NOUN	2
assigner	VERB	2
rentrer	VERB	16
Bucks	PROPN	1
development	NOUN	1
league	NOUN	6
détracteur	NOUN	2
Monet	PROPN	2
instantanéité	NOUN	1
faire	AUX	4
voilà	VERB	19
lâcher	VERB	9
fuseau	NOUN	2
horaire	ADJ	6
UTC	PROPN	1
+14	NUM	1
habité	ADJ	4
1862	NUM	6
Lille	PROPN	16
Claude	PROPN	27
Lamy	PROPN	1
gramme	NOUN	3
thallium	NOUN	1
spectroscope	NOUN	1
chimiste	NOUN	5
Frédéric	PROPN	15
Kuhlmann	PROPN	1
excepté	ADP	5
Vienne	PROPN	15
entraîner	VERB	52
meuble	NOUN	4
lampe	NOUN	3
batterie	NOUN	21
150	NUM	11
Lagoa	PROPN	1
Santa	PROPN	11
Certification	PROPN	1
Diplôme	PROPN	1
Registre	PROPN	2
National	PROPN	9
Certifications	PROPN	1
toile	NOUN	9
Louvre	PROPN	1
1913	NUM	7
Florence	PROPN	11
adjudant-général	NOUN	1
Jean-Daniel	PROPN	1
Œhlert	PROPN	1
marche	NOUN	19
chouan	NOUN	2
enlever	VERB	15
point	ADV	3
simuler	VERB	3
Integralia	PROPN	1
Indcar	PROPN	1
Vehixel	PROPN	1
minibus	NOUN	1
Daily	PROPN	6
jusque/jusque	ADP	5
primer	VERB	3
1938-1939	NUM	1
longer	VERB	13
A36	PROPN	1
E54	PROPN	1
Beaune	PROPN	2
dark	ADJ	1
Elijah	PROPN	2
Impact	PROPN	1
vérifier	VERB	11
robot	NOUN	6
spam	NOUN	1
Ménard	PROPN	1
nomination	NOUN	5
Parent	PROPN	1
sensibilité	NOUN	12
ironiquement	ADV	3
monumental	ADJ	3
identité	NOUN	26
polonais	ADJ	23
mémorable	ADJ	1
Peters	PROPN	1
nazi	ADJ	9
Rupert	PROPN	1
St.John	PROPN	1
Barker	PROPN	3
Moon	PROPN	2
Birmingham	PROPN	6
Grange	PROPN	1
Faubert	PROPN	1
Zimet	PROPN	1
Muriel	PROPN	1
Bloch	PROPN	3
Cie	PROPN	2
Barbaroque	PROPN	1
Larvego	PROPN	1
Christian	PROPN	15
Jeanmart	PROPN	1
Katia	PROPN	1
Ringger	PROPN	1
Claire	PROPN	10
Bonneton	PROPN	1
radical	ADJ	8
favorable	ADJ	20
graphème	NOUN	1
alphabet	NOUN	6
phénicien	ADJ	2
étrusque	ADJ	3
prononciation	NOUN	2
[	PUNCT	31
d	NOUN	1
]	PUNCT	31
non-narratif	ADJ	1
documentaire-fiction	NOUN	1
Koyaanisqatsi	PROPN	1
meurtrier	ADJ	4
6.995	NUM	1
récent	ADJ	15
Homme	PROPN	4
Ratzinger	PROPN	3
Unité	PROPN	1
média	NOUN	22
amibe	NOUN	1
sacrifier	VERB	6
acte	NOUN	29
altruiste	ADJ	2
capsule	NOUN	3
Lear	PROPN	2
Brook	PROPN	2
Shakespeare	PROPN	5
revue	NOUN	23
Science	PROPN	1
constitutionnel	ADJ	8
décision	NOUN	45
DC	X	2
2010-626	NUM	1
organique	ADJ	6
Défenseur	PROPN	1
saisir	VERB	15
46	NUM	9
RKO	PROPN	1
Pictures	PROPN	3
romantique	ADJ	7
aisance	NOUN	2
conciliaire	ADJ	1
rebondissement	NOUN	1
convocation	NOUN	2
1511	NUM	1
concile	NOUN	11
Pise	PROPN	2
rassembler	VERB	17
essentiellement	ADV	29
opter	VERB	3
conciliarisme	NOUN	1
philosophe	NOUN	11
Pascal	PROPN	12
Leibniz	PROPN	1
Descartes	PROPN	6
séparément	ADV	3
Handball	PROPN	2
Baník	PROPN	1
OKD	PROPN	1
Karviná	PROPN	2
handball	NOUN	2
République	PROPN	1
tchèque	PROPN	3
Kasravi	PROPN	1
Hokmabad	PROPN	1
Hohmavar	PROPN	1
iranien	NOUN	2
Tabriz	PROPN	2
Azéri	PROPN	1
Biella	PROPN	1
Verceil	PROPN	1
relique	NOUN	2
Édouard	PROPN	11
martyre	NOUN	5
couloir	NOUN	6
piège	NOUN	10
squelette	NOUN	6
magique	ADJ	6
slime	NOUN	1
paysage	NOUN	15
vallonné	ADJ	1
serpenter	VERB	1
coteau	NOUN	1
Cognac	PROPN	6
Pineau	PROPN	1
basilique	NOUN	7
493	NUM	2
526	NUM	1
goth	ADJ	1
Grand	PROPN	36
arien	ADJ	1
sonde	NOUN	3
droit	ADJ	30
Mars	PROPN	2
écran	NOUN	11
photochromique	ADJ	1
apparence	NOUN	11
clair	ADJ	21
intensité	NOUN	6
quantité	NOUN	22
UV	NOUN	1
vent	NOUN	18
pittoresque	ADJ	1
Doberschütz	PROPN	1
potentiel	NOUN	12
synergie	NOUN	1
solaire	NOUN	1
dessalement	NOUN	2
Gibamond	PROPN	1
vandale	ADJ	1
Ad	PROPN	2
Decimum	PROPN	1
rédacteur	NOUN	7
Heinz	PROPN	1
Hagen	PROPN	1
Bild	PROPN	1
fréquence	NOUN	14
parasite	NOUN	1
électrique	ADJ	28
électromagnétique	ADJ	2
E	X	3
/	SYM	1
H	SYM	6
conster	VERB	1
quart	NOUN	13
Taeniacara	PROPN	1
candidi	PROPN	1
Cichlidae	PROPN	1
Georges	PROPN	20
Suarez	PROPN	1
Aujourd'hui	PROPN	1
tendre	VERB	11
courant	ADJ	21
disposion	NOUN	1
éclairer	VERB	7
voisinage	NOUN	4
chien	NOUN	9
pedigree	NOUN	3
Cat	PROPN	2
commentateur	NOUN	4
insondable	ADJ	1
pire	NOUN	3
pervers	NOUN	1
organisateur	NOUN	10
crime	NOUN	14
parcours	NOUN	19
choisi	ADJ	1
illimité	ADJ	2
décor	NOUN	15
studio	NOUN	39
Albertson	PROPN	1
Ranch	PROPN	2
Cottonwood	PROPN	1
Rowland	PROPN	1
Lee	PROPN	10
tournage	NOUN	13
Runaway	PROPN	1
Train	PROPN	3
concerto	NOUN	4
Vivaldi	PROPN	1
déshumaniser	VERB	1
vétérant	NOUN	1
aigrir	VERB	1
dégustation	NOUN	3
préchoisi	ADJ	1
Châteauguay	PROPN	2
dentaire	ADJ	3
St-Rémi	PROPN	1
dentiste	NOUN	3
statu	X	1
quo	X	2
accroître	VERB	9
tension	NOUN	15
Carrefour	PROPN	2
second	NUM	7
Planet	PROPN	2
Venissieux	PROPN	1
banlieue	NOUN	9
lyonnais	ADJ	2
faufiler	VERB	1
Occidental	PROPN	3
